id,location
1312479795104620544,Minnesota 
1385432502894940161,"Baton Rouge, LA"
132341754,"Persevero, tolero, prospicio."
548067481,"Indiana, USA"
65822638,"Noosa Queensland, Australia"
382924139,Suburbs of Wakanda
1359387145744510977,United States
1357931292,"Toronto, Canada"
328494234,in a world of my own
1723742552,"Middleton, Nova Scotia"
394603462,"Wales, United Kingdom"
1260291453973983232,On Gab at ChloroquineGuerilla2
1021931830864306176,layla / 21 / she | they
92648171,D.C. Chillin'/This website
21782597,New York/Albany
20715638,"Southern California, U.S."
973364808,"San Francisco, CA"
3331545124,"Atlanta, GA"
2976745901,"Georgia, USA"
1252079443339874314,Brasil
780573765641998336,Knoxville
716167495,"Los Angeles, CA"
824358299961356288,"North West, England"
1265484579718168577,Australia
901807332815986688,Antarctica
3315279302,Pakistan
3002585144,Yay Area
1117015870012715008,somewhere on earth
995223159728168960,10th floor
1120393145286631431,Mexico
18269496,Texas
829701154259030021,"Just north of Atlanta, Georgia"
535420770,"Western Suburbs, Mumbai, India"
316855289,Canada
1248260351134584834,the WoT  (World of Things)
1439788328325246982,"Land of OZ, Alberta. "
3223985400,Kung Flu Home Detention
810889655285583872,"Kansas City, MO"
1352234446402048003,us
14312300,"Montréal, Québec"
133438090,"Cambodia, Siemreap. "
4817958794,"Texas, USA"
1462135619023519749,just everywhere..🤷🏼‍♂️
883679973965348864,USA
1377646627910004746,"Appalachian, South Mountains "
1177934091334742017,Republic of the Philippines
952034285501861888,"Double Think, Liberty Hall"
575746932,J
315296878,"Iowa, USA"
1269600419375919104,USA
1064952288924639234,"North Carolina, USA"
863848891,Texas...where else?
2786360472,AB Canada
722203055404511232,"Exeter, England"
2739977113,UK 00447957133245
107012365,Conservative Utopia
1280477821358313472,Irvine CA
1299465448098942976,"Arizona, USA"
822557265479761922,india
1235342641237233665,Melbourne
1045489688822382592,"Monterrey, Nuevo León"
3323121036,"Boise, ID"
3229463006,syd aus • she/her
1097654274341904385,"Point Clear, England"
1041491,"Rochester, NY"
1684814941,Minnesota
378251280,London
38489121,New york-florida 
775358696306061313,Midgard 
4738966995,🇺🇸🇺🇸🇺🇸🇺🇸
2999521231,Malaysia
3233916410,"Abbotsford, British Columbia"
24443834,"New Frankley, UK"
17688714,"San Diego, Social Distancing"
1136983230169661440,Italy
279358548,Washington state
1266283517211627521,06 liner
15634573,"33.124078,-96.648936"
215921255,South Africa
950911681,Manchester
1408507602238160902,Kingdom of Florida
949470818203066369,"Marion, Ohio, USA"
1416638950941159424,"Perth, Western Australia"
4097545273,Somewhere deep in the PNW 🌲
1011381399235055616,United States
3251110045,he/him
463003739,Niagara on the Lake & 20Valley
1353519503800471552,📍MN
1103026844889038849,Cal Poly Pomona
290978967,venus
85385935,"Sandy, UT"
3273526850,Unceded Chinook land / PDX OR
20288594,Chicago
1296347429625720832,มายไบแอสอีสมันนี่บายลิส่า
3352672901,"Fort Wayne, IN"
2714083376,"Kinwat, India"
838428107791085568,Nigeria
1089197873017880581,"Pontiac, IL"
1247385654411046912,From sea to shining sea...
1672870508,"London, England"
191549788,"Kingston, ON"
2290195934,"British Columbia, Canada"
1293343127709683713,jk ls sg snk♡
2898049909,Ottawa On
24952644,Edmonton Alberta Canada
21344741,San Francisco
1289319597880029189,"Manhattan, NY"
40765010,Tampa Fl. 
959557458695016450,United States
1343968266906046464,LesYeuxSur_Nini
431475501,"Manzano, NM"
2612852863,"Vermont, USA"
91225399,United States
1168728812219064323,La Mer
22619937,South Florida
1102796673271513088,"Tucson, AZ"
1339806518,"Paris, France"
21368102,"Dallas, TX"
884171587481735169,Looking for Lodge 49
1147732214722916352,Jakarta Capital Region
4910821788,"Melbourne, Australia"
16135139,Seattle
38489121,New york-florida 
3497730012,"Medford, OR"
1125938864097460224,"Arkansas, USA"
1177934091334742017,Republic of the Philippines
1440345880545038349,"Nevada, USA"
3323121036,"Boise, ID"
2260372799,Georgia
34367582,Texas
873352860687228929,Australia
102816266,"Boca Raton, Fl"
1085741700083904512,"Aberdeen, WA"
1615444484,United States
1401300043915800576,"Huntsville, AL"
1372592637039890440,Australia
2456308535,"New Jersey, USA"
1897128900,Canada
428882754,"Manhattan, NY"
270670221,Grampians
2891549800,"USA, USA, USA!!!"
18139013,"Houston, TX"
1182446850,"Lincoln, NE"
887194229197295616,jay                          
358279270,"The Southiest South, USA"
802019676318351360,India
2688584306,Leon County Florida
2908345559,#SethRich crime scene
371454404,a very queer place indeed
769598104739975168,"New York, USA"
1034550710598168577,"Oregon, USA"
36255721,"Brisbane, Australia"
14100537,"montreal, canada"
588921825,"Minneapolis, MN"
31431858,"Oakland, California"
1433557987235225607,Uk
1569546576,"Daly City, CA"
48118512,"Cleveland, Ohio"
70414498,"Houston, TX"
47058785,"Chennai, India"
772270027290451968,"Melbourne, Victoria"
27175242,"Gladstone, Qld, Australia"
55673473,"Ontario, Canada"
568967091, Australia 
887160829279260672,Pika (◦`꒳´◦)
217497142,"Fresno, Ca"
1336167297774448641,Botswana
171198826,"Wisconsin, USA"
1417010099030216704,she/they 17 PROSHIPPERS DNI
203819360,Tokyo
1385065363042291713,Australia
3081147265,UK
1115409761606852608,"Victoria, British Columbia"
114815103,"Arizona, USA"
130653300,Airstrip One
2402444817,London
1302621921163358208,Thailand
1331951559983443969,BLINK HOME
1168728812219064323,La Mer
993199311037988864, Jagalingou~Darumbal Country
835608823041687552,"Edmonton , Alberta"
147801135,Cincinnati
75960199,Planet earth 
506409015,"Erie, Pa."
2727267037,Not Idaho 
1253247125959266304,daydreaming
1448911667887149057,my love 4 pran
4014382396,Titletown USA
1171943888568889345,"Ohio, USA"
38639825,Melbourne
16458715,USA
1269035075628183552,Saving America
4655841689,Ireland
780111689626681344,"St. Andrews, Manitoba"
1405100104390823937,| bp ot4 |
1371984601480982529,"Ballarat, Victoria"
91273004,Hyderabad
278315777,"Wisconsin, USA"
1234555169645498368,Nashville
1240645212977934337,NYC
555431921,"Toronto, Canada"
881211420016128001,"Pollachi, India"
787745819067879424,"Pennsylvania, USA"
1063416206,"St. Marys, Ontario"
1308959575,"Ontario, Canada"
303642418,"Pathum Wan, Bangkok"
400495760,"Brisbane, Queensland"
358238304,pittsburgh
1375905420884213761,They/bun/he||18||White
910682827351515136,"Sydney, New South Wales"
76894790,"Melbourne, Victoria"
1353319457897082881,lisa's heart
2849102111,New York
35926848,"Humber Valley Resort,NL,Canada"
214181117,Seattle
1430937774849396746,United States
1216672867,"St. Mary, Jamaica"
112251520,"Ontario, Canada"
1437776883060551683,London
25993282,"New York, USA"
727279881294221312,"Neartown - Montrose, Houston"
1553031854,New Orleans
1177934091334742017,Republic of the Philippines
946092660795744256,blue planet
1417206967743954956,Occupied America
1277814093517389825,Between Genesis and Revelation
1041864095446618113,Brisbane Australia
1281384165250867201,"Alabama, USA"
1162153808438419456,Hyrule's Comet Observatory
1303582033558597633,NYC 🛫Florida🛬#EndlessSummer 
862446498,palm springs ca
1023697649445298177,homie bunker
3148580228,"Reno, NV"
2609624203,Brasil
1377826452440117260,"Columbus, OH"
3352672901,"Fort Wayne, IN"
1455007147490779140,United States
83603493,"New York, NY"
1017495684629463040,"California, USA"
119792741,"Philadelphia, Pennsylvania"
1225793633342935043,USA
1264789722649579520,Florida
1426299455540797445,I Follow Back
56801836,Worldwide
1241683651949035520,IG:lalalalisa_m  YT:lilifilm
16163217,"Winnipeg, Manitoba, Canada"
2915902453,"New Delhi, India"
833031314773331970,"Rockville, MD"
574470780,Canberra
1333015612596031488,North London
64659424,Seattle/Duwamish land
22619937,South Florida
981230918902874112,"Vienna, Austria"
1219860305284481025,Western Australia 
818513648,"B Bar H Ranch, CA"
1252432116882853888,Tiohtià:ke Montreal
775776804086882305,"Planet Earth, for now"
961417940896796674,Chicago
1176524014514298882,"Michigan, USA"
36352169,Around Asia and the Pacific
39647563,Tartarus 🌔
39683925,Malaysia
820795434595745792,"Georgia, USA"
19470961,South Dakota
1355585555015335938,Nice France
785251203567357952,"Marion, IA"
606696893,"Denver, Colorado"
821412242344251392,United States
1117109443471257601,"Minneapolis, MN"
2987594709,"Yankton, S.D."
2613263442,"Bonn, Deutschland"
48118512,"Cleveland, Ohio"
1241683651949035520,IG:lalalalisa_m  YT:lilifilm
1457853937332199425,"Charleston, SC"
829701154259030021,"Just north of Atlanta, Georgia"
1004203863057018880,USA
369689789,Trinidad and Tobago
440579025,808➡️619➡️864
29425897,Australia
1214748589,United States
268801278,"Daphne, AL"
26769653,"Wilmington, Del."
3089418209,Virginia
13073662,City of Vinci
1303818002757017601,Giving headpats to Tomoyo
3008905971,army nation; BrazilHope🇧🇷
1408367538732294150,India
17337094,"-27.444406,153.160111"
121964906, 😷🇨🇦❤️
35051050,"Florida, USA"
1336983802590101504,"Level 1, 9/214 Bay St Brighton"
1084911963317112832,London
69177316,MeWe: Kyla Dillard
4519799173,"Florida, USA"
3302179274,sa nguso ni manoban
737798725255462914,"Glasgow, Scotland, Orion Earth"
1083543936143147009,"Edinburgh, Scotland"
1612080438,21
1455039867293818882,Australia
45892815,Cleveland
14269172,"Asheville, NC"
1038596873165201409,East Coast USA
2891117449,The Sportsman's Paradise
1331951559983443969,BLINK HOME
1682675258,rochdale
856969871023890433,🇮🇱🇬🇧🇮🇳🇺🇸🇮🇶🇮🇷🇺🇾🇵
1136782398220169216,AshTan follows
894882474412691457,"Alberta, Canada"
1034197062546595840,United States
481462912,"Berlin, Deutschland"
15790987,Bangalore
1459443797109080065,"Bhubaneshwar, India"
610943786,A Orthodox Christian in SoCal
1033930793892995073,Sirius
15725469,"East Providence, Rhode Island"
275834625,Sydney
712486964449058817,Your mom's house
1453896769545199626,"ʙᴘ.& ˗ˏˋ​ ʟɪʟɪ​ ʜᴏᴍᴇ ´ˎ˗
"
902528816,"San Francisco, CA"
753278309597847552,🇨🇦 Canada
234265845,"Santo André, São Paulo, Brasil"
1092881484334145537,United States
391736232,"Pompano Beach, FL"
402831407,"Raleigh, NC"
2528734262,USA
775706264202416129,Martinique - Jamaïque
1437776883060551683,London
2900139381,"Ministry of Magic, London"
351669463,Northeast Kansas
2454796651,"Washington, DC USA"
1326000340018270208,53 Miles West of Venus
1209665534129659904,"Los Angeles, CA"
908851682443919360,"tip, they, black, 21"
587763910,NYC Area & Shiraz Iran
1117015870012715008,somewhere on earth
1052365299633319936,"Colorado, USA"
381026965,"Lisburn, Northern ireland"
38066680,Tiohtiá:ke
1314986252,GBF's grind hell
33053739,San Diego 🌴 via PNW 🌲
1453542848146526213,Republic of the Philippines
16692759,"Carrboro, NC"
946747661209571328,"Melbourne, Victoria"
4842804365,"North Carolina, USA"
1354233895923941377,The Everglades🐊🐍🐢
1446095304781176833,⬇️ interested in homeschool?
2235605119,Denver Colorado
1405612359687671809,"BC, Canada"
811972460560019456,"Mumbai, India"
3063629509,San Francisco
278146599,"Fredericton, NB CANADA"
291186311,"Thane, India"
24538648,"Lagos, Nigeria"
290920331,"South Australia, Australia"
1369035629611352076,"Idaho, USA"
369689789,Trinidad and Tobago
378251280,London
1441792976741564424,"Toronto, Ontario"
3219074910,Thylungra Station
864905983,into an alternate reality
236733813,ᴅᴊ sɴᴀᴋᴇ ᴀɴᴅ ʟɪsᴀ 
36640869,"Marquette, MI"
873352860687228929,Australia
106276072,USA
722203055404511232,"Exeter, England"
125400424,Massachusetts
49699344,Illinois
1347182737518600193,so far away
26308591,United States
1392553365448675328,Dimlit corner of the innernet
1331951559983443969,BLINK HOME
1214131416209838080,Bogan
1457918726393769985,"Little Falls, NJ"
3167694075,"Washington, USA"
1359312238822252544,"North Carolina, USA"
1335110845,bacolod city
321954654,"New York, NY"
1529136240,"San Salvador, El Salvador"
720045930746101760,Argentina
897157166,"French parents, born in Mexico, proud Canadian by choice. Conservative. Not PC. Pro Free-Speech. Pro Israel Zionist. Anti-Trudeau Pro-Trump."
1463468980958466048,+63 | he/him | selective
776043986565865472,the Moon
540569663,"Exton, PA"
900813608904519680,United States
56788969,"Chicago, IL"
1597473606,"New York, USA"
1068640448812507136,"Temecula, CA"
1325738419989798912,yours first.
917927083220881408,United States
352052230,"Camanche, IA"
1929072650,OT\\L1SA//7824
14432483,"Terra Firma, Milky Way"
3389835484,", USA"
18618129,"Victoria, British Columbia"
1293898954917072897,pinks 
1209443726,"Victoria, British Columbia"
2209948416,"Maine, USA"
1553093730,The World
30464478,Brantford Ontario Canada
2934239943,Pembrokeshire
29911773,Greater Toronto Area
27997662,Alastria
1369439671550423041,"Bentonville, AR"
278832287,"Hamilton, Ontario"
108912964,Trinidad
1164839793173225474,Australia 
927669174624649216,Universe 25
36237521,"Kansas City, Missouri"
481462912,"Berlin, Deutschland"
1331951559983443969,BLINK HOME
917442644,British Columbia
950412314251071488,"Boston, MA"
2437114425,"New Jersey, USA"
1160788270797561858,LISA
12807732,"Olympia, Washington State"
1404824721720594441,"North Carolina, USA"
1434597856346734593,"Kajang, Selangor"
91579273,"Grosse Pointe Farms, MI"
1870635577,"Auckland, New Zealand"
1308510329114996736,"California, USA"
27408267,Bulanaming Gadigal Land 
3183397512,"California, USA"
308222821,"Fayetteville, PA"
1235915755, CT
197822721,north florida
966050245925900289,"Winter Park, FL"
64193927,The ATL
1302621921163358208,Thailand
21212604,"Ottawa, Ontario"
1326490601546788864,Erotic eScooter repair shop 
1011752751154413568,North America
926603843001028610,USA 
3140868280,United States
3219670842,"Los Angeles, CA"
67827152,"Washington, USA"
1278074870,"Kohima, Nagaland"
1416638950941159424,"Perth, Western Australia"
981230918902874112,"Vienna, Austria"
113698099,"Near Hershey, PA"
1356033686756499461,"FJB, California"
1400347835455860737,PH 🇵🇭
1160788270797561858,LISA
135284007,Massachusetts
22179069,Michigan
365752732,Southern California
1286426143789326337,"Atlanta, GA"
823906400,"Portland, OR"
106810271,"Bangkok, Thailand"
5516892,"Chicago, IL"
699340683648217089,"Los Angeles, CA"
1212399020,"Boulder, CO"
734901331060793345,atl • (d)mv
312394656,"Zapopan, Jalisco"
2319734011,"Wisconsin, USA"
1593224094,"Cherokee National Forest,TN/NC"
1098735232935706624,21 | She/They | 🏳️‍🌈
1186623067,USA
944572356940455943,"St Petersburg, FL"
181556098,"Madison, WI"
4822076805,"Sunrise Manor, Las Vegas, NV"
585326960,Up In The Air
572625010,Vietnam
148820485,"West Bloomfield, MI"
1413826283910295556,7L ONLY 
953924228306305024,USA
180874380,USA
16983506,"New York, NY"
385717299,"Indianapolis, IN"
1157082737586556932,Dja Dja Wurrung Country 
3260782729,𝙇𝘼𝙇𝙄𝙎𝘼♪𝙈𝙊𝙉𝙀𝙔♪𝙎𝙂
637188931,Montreal 514
996124882315464705,"Cork, Ireland. Heart in Sussex"
3098361703,Mornington Peninsula Melbourne
47096359,USA
957413336978685957,"Jackson, NJ"
1264053372019187712,Somewhere far away in peace 
357271484,Naarm
531520319,"Phoenix, AZ"
369689789,Trinidad and Tobago
133054281,Lancashire
1434050213170274305,"Nashville, TN"
1137996313436442624,de la ciudad del cipitillo
328661778,"1060 W Addison Chicago, IL"
1107045380569468928,Australia
533835375,Mvskoke land (Tallahassee)
1411744483067183112,United States
1326729488424525824,Oregon
22454107,Australia
1445554871910817797,"Washington, DC"
1284662098862264320,NYC
1564295316,"Wilmington, North Carolina"
1366053434198134787,china
1375609144506376194,United States
14102928,NorCal
5516892,"Chicago, IL"
1177282521232551936,"Dubai, United Arab Emirates"
1349949704952541185,United States
1129269575403560965,"Hyderabad, India"
860376064060669952,"San Leandro Ca, USA"
108912964,Trinidad
85554260,"Newcastle, Australia"
1378785200189095938,"London, England"
2276981493,"Washington, DC"
822866039562080256,"California, USA"
715022648598728704,United States
571214272,"Queens, New York"
3151821750,somewhere peaceful 
1321633245746749442,Intersection of Conch & Coral
849993066,"Providence, RI"
1214131416209838080,Bogan
3214693097,"Galway, she/her "
1168211298665914368,Rural AF
1238486083,Republic of the Philippines
1463522531290214407,hn
94721499,"Manalapan, NJ"
4670004018,"California, USA"
1196985746776719362,Hong Kong
904224563906662400,Everywhere
426948856,United Kingdom
319975974,"Scarborough, Ontario, Canada"
1341353341511581696,amsterdam
2350997928,Washington
856969871023890433,🇮🇱🇬🇧🇮🇳🇺🇸🇮🇶🇮🇷🇺🇾🇵
53695572,Hong Kong
3369710387,"New York, USA"
1146836407,"Massachusetts, USA"
3598916358,"Los Angeles, CA"
1615444484,United States
1003826420198469632,kimkai.jsuh
736549807901282304,"Κεντρική Μακεδονία, Ελλάς"
350336411,"Seattle, Washington"
1459207057970663425,My mom's whore hole 
1100602564473774080,My universe /Ot7 
1106750233,Subsea
43064490,"Victoria, Australia"
151256278,"Auckland, New Zealand"
223299206,New York
863637194,"Madrid, Comunidad de Madrid"
293084735,NYC
1023388479810662401,"Niagara, Ontario"
805932271047876608,Australia
43731055,usa
972258945019596800,United States of Florida
22995545,"Bloomington, IN"
796174461879943168,"Florida, USA"
1147647923745955840,Jisoo 
1187312425441419264,US
953924228306305024,USA
1510837184,Trinidad and Tobago
1168521404972593152,"Montana, USA"
541749470,Woiworung Country/Melbourne
30832903,SF
1388527425001189376,USA
16286824,Orlando
22332842,"Alberta,Canada"
183374909,"North Vallejo, CA"
1641795242,Los Angeles 
457997354, Canada
34037166,Texas
1241378778984722437,🇯🇲
154525770,Athens-Greece
810802664,Washington DC
2582014197,"Hà Nội, Việt Nam"
1031737742495965184,"Louisiana, USA"
1492986740,Oregon - that's ORYGUN
8033862,seattle
2367930444,MO | 22 | UCM Grad
106904912,Indonesia
1652098129,"Keizer, Oregon"
28480819,"Kennewick, WA"
1016486686958739457,🇨🇦 10 minutes from USA
1269612893529444354,United States
15492327,"Vineland, NJ"
1001525755233341440,Texas 🇺🇸
1220543100831129600,"Connecticut, USA"
1422804250476883969,Planet earth
1039467397978107904,Malaysia
1090179417056268289,"Melbourne, Victoria"
21816289,"Maryland, USA"
992149784747102209,"Toronto, Ontario"
3318013650,"Portland, OR ~ Las Vegas NV "
40345175,"Flint, MI"
1925329314,"Western Australia, Australia"
22570350,"Marin County Hot-Tubber, USA"
1306166005245251584,He/xe/vamp minor
1017170345508458497,"Quantico Base, VA"
1182319366425206785,Minneapolis
1129269575403560965,"Hyderabad, India"
332280176,New Jersey
1460062836848087042,United States
2900139381,"Ministry of Magic, London"
252811758,Canada
1286771964582002692,East Coast USA
193776443,California
1364651885072908293,only Blink
1346122272009048064,Floating on your tears
1002990314,East Coast Bays
303642418,"Pathum Wan, Bangkok"
956257160,"Azatlanta, New Mexico"
14432483,"Terra Firma, Milky Way"
1160788270797561858,LISA
98974716,Anywhere
1102796673271513088,"Tucson, AZ"
718456229727772672,"London, England"
218981783,"San Marcos, CA USA"
1076457176040984581,"Treaty 1 territory, MB, Canada"
19946684,"Las Vegas, NV"
706680988215062529,"Wiradjuri Land/Albury, NSW"
14605638,"Louisville, KY"
323566100,"Chicago, IL"
591367714,"West Palm Beach, FL"
981230918902874112,"Vienna, Austria"
38400130,Singapore
1423152541605318659,Flying in Modi's Rafale
205472630,"Houston, TX"
1141512923329601536,andy
96386134,"Kingston, Jamaica"
1234555169645498368,Nashville
751146943,she/her
1244748665954209792,Middle of the road..
2191136214,"Toronto, Ontario"
902528816,"San Francisco, CA"
23093340,"Detroit, MI"
1468968181,Love & Light 11.11
384379556,🇨🇦
1266121877346549761,"Chiclayo, Peru"
1225127915328806912,"Durham, England"
48089305,"Thornaby, UK"
1128560893015597056,"Gainesville, FL"
16105912,NJ or UT
1039329543499075584,Nine's Happiness 💖
239504328,Beyoncé's Internet /LDN/Surrey
35706932,a minor Galactic Civilisation
2688584306,Leon County Florida
288947408,"Chicago, IL"
1362159472139902978,meow meow meow
800819993600409601,"Scottsdale, AZ"
1017973196325351424,"Arkansas, USA"
88957777,"Cambridge, Ont."
1255256006013194245,"Chicago, IL"
1015191786229202944,USA
822485284734562304,"San Miguel de Allende, Mexico"
947455639156125696,On a planet God created.
3247965726,Laniakea Supercluster
242767129,นอกจากปากก็มีหน้าตาเนี่ยที่ดี
1292273724478103560,"South Carolina, USA"
1434050213170274305,"Nashville, TN"
1597468159,"Michigan, USA"
1101307491713990656,here
1224643780730445824,india
74389406,United States
80742833,"Santa Rosa, CA"
1430021566180462607,my bed
962764500,Michigan
383347498,"Lake Charles, Louisiana"
871993041506246656,The great Pacific Northwest
1646364187,"Atlanta, GA "
797234154052210688,"Virginia, USA"
334275764,"Des Moines, IA"
906639309918281728,United States
1210653105517473792,"New York, NY"
3450118295,"New London, CT"
3033801041,"Mission Viejo, CA"
1462103990372470788,Third Rock from the Sun
898920443813310464,ประเทศไทย
49622631,"Kildare, Ireland"
1083883136256217088,"Iowa City, IA"
1365508134429741060,Canada
929715517,"Portland, OR"
303642418,"Pathum Wan, Bangkok"
2437472689,philly
1092074453486452737,Havaiana
863851799907897346,"Branson, MO"
823630199120072704,"New York, USA"
1311283738970451969, hills of thrills & spills
905788098243678208,New Jersey
2765991112,"Arlington, VA"
1283260124698558464,"Appleton, WI 🍎🍏"
1378114604711211013,77351
497932980,Polska
122226351,"Calgary, Alberta"
2762251732,FloridaFreeZone
65910020,Pakistan
897063573184294912,"Loch Fyne, Scotland"
261277310,347
29107258,Wherever God leads me
1194111276886233089,she/her | 21
924322792119644161,LEFT HERE 
1084264573,Israel
17885569,Victoria Australia
1371984601480982529,"Ballarat, Victoria"
151256278,"Auckland, New Zealand"
1669488775,"Vancouver, BC"
31565831,"Queensland, Australia"
1437776883060551683,London
1510837184,Trinidad and Tobago
1347379947677970435,"Texas, USA"
1397728746912821256,Turn Notificacions On 🔔
91546930,"Melbourne, Victoria"
928646922,"Knoxville, TN"
1739847991,Northern NSW
3392887247,"Virginia, USA"
92053783,"North Bend, WA"
75730979,Pacific Northwest
63715715,"Cleveland, OH/Charleston, SC "
2479865502,Florida
1453896769545199626,"ʙᴘ.& ˗ˏˋ​ ʟɪʟɪ​ ʜᴏᴍᴇ ´ˎ˗
"
822856444676546560,Heaven someday soon
83603493,"New York, NY"
1069629522067243009,"Hyderabad, Pakistan"
1054697850293116928,HELL
279358548,Washington state
1277251310371450882,Trying to get off the radar
14280299,"Providence, RI"
3183397512,"California, USA"
1015797201824600064,"Queensbury, NY"
1215919712,"Santa Barbara, CA"
910682827351515136,"Sydney, New South Wales"
893162485808803841,"Augusta Township MI, USA"
906591257475948549,"Rincón, Puerto Rico"
896166389332848640,Australia
534929951,Kamloops BC
2357539088,"Eugene, Oregon"
1428516192105418753,New York
337608888,"Atlanta, GA"
1423492010628034561,The United States of America
32984049,"Ohlone Land, San Francisco"
56059142,"ÜT: 16.465586,102.831481"
25872911,Philly
1294296667064274945,United States
26769653,"Wilmington, Del."
48338207,Texas
2233082546,USA
1371984601480982529,"Ballarat, Victoria"
3227551681,Yorkshire and The Humber
36237521,"Kansas City, Missouri"
74389406,United States
30471041,"Rhode Island, USA"
69177316,MeWe: Kyla Dillard
946308069503488005,United States
4123202800,España
829701154259030021,"Just north of Atlanta, Georgia"
128932581,"Chicago, IL"
1360615250,"Madisonville, Louisiana"
1369283542585380868,"Cincinnati, OH"
41085467,Singapore
354573179,Canada
944264634,United States
2950081504,United States of UTI
67355952,"Montreal, Canada"
291627601,"Ontario, Canada"
911645287,"Earth, Milky Way & Searching"
978194949962256384,white 19 they/fae 𖤐 🔞
2264017980,"Indianapolis, IN"
2743822513,Malaysia
1429985905230635012,USA
877621549108473856,Everywhere 
735684971180892160,Earth
1314063031618338820,United States
430299777,"Massachusetts, USA"
4830392379,GA/TN/AL
1359387145744510977,United States
823386650864533504,"Kansas, USA"
1048604992251158528,GOD BLESSED TEXAS 🇨🇱🤘
1406019608629424132,"South Carolina, USA"
393233552,"South Carolina, USA"
1244743296259248128,"Alberta, Canada"
1141898202758520833,she/her
308321267,Oz & Worldwide Walkabout
2278137954,The West
1305522338700488704,"Boise, ID"
1010184303953629189,"Seattle, WA USA"
1033211586876506112,"Cedar Rapids, Iowa"
1398203581015023619,Malaysia
1074505153053671424,"Maine, USA"
4016887333,he/him ★ 17 ★ bi
1176680221472280581,ยกเลิก ม.112
254534301,"State College, PA"
42721088,N 26°30' 0'' / W 80°5' 0''
951175089793384448,"Texas, USA"
1364468420184469506,Democratic America
392679477,Perth - West Australia
767652078718226432,VENUS
440175334,"Loja, Ecuador"
1377626719,WI
29300956,Texas
21840553,Toronto
298357426,Sydney
141866369,bhimavaram
936060004066402309,Australia
52387489,"Melbourne, Australia"
834467277135368194,Wherever my heart is
1391137767493705732,"Palm Harbor, FL"
18844363,City of Salt
2611093651,Country NSW
731616290239025157,"Brooklyn, NY and San Diego CA"
972180115252752384,Kackalacky
155087282,NS 🇨🇦
1430324745120141313,"Council Bluffs, IA"
348633124,Ontario
619125643,"New York, USA"
21651982,"Worcester, MA"
1431766010533662722,"Toronto, Ontario"
579957358,London
1414370658025308160,"Oregon, USA"
1395376468398641153,"Falmouth, MA"
2236061672,🩺
1268999726453719042,"Atlanta, GA"
54600929,Grenada
2402138110,Hollywood FL
303642418,"Pathum Wan, Bangkok"
220412004,Islamabad🇵🇰
2838425623,"Winnetka, CA"
1278149735300214785,"New York, USA"
2919047954,L.A - aka SJW Central 
746679945317908480,"Auckland, New Zealand"
20793637,"Callaway, VA"
24266149,Vancouver and Kingston
2865488295,Jönköpings Län
1177934091334742017,Republic of the Philippines
1082859793641963521,SW Ab. 
4435673712,"Mississippi, USA"
4817958794,"Texas, USA"
1119196013934235648,EXO planet 
1369080156246183943,Finternet Land 🦇 🔊 🚀
9229732,"Minneapolis, MN"
1427441358281744399,BLACKPINK/Slytherin 
1463468980958466048,+63 | he/him | selective
13918492,Washington DC
1243266099883298821,"Washington, USA"
421616276,"Garden Grove, CA"
3087474218,"Michigan, USA"
17279549,"iPhone: 53.559288,-113.539429"
2278049287,Minnesota
193370454,"Windsor, Ontario"
2592632596,SE Michigan
57443437,"Anchorage, Alaska"
1102951856005775360,"Sydney, New South Wales"
2182694783,"Chicago, IL"
1297646285328195584,"10-Gallon Hat Land, USA"
1404935233489747970,anna campbell sucks
3281912460,TX
497912798,"Atlanta, GA"
32244768,"San Francisco, CA"
1121242586717544450,Texas 
180596658,Australia
1084754252,"Backwoods of Ontario,Canada  "
1266949022155063296,"California, USA"
4146883572,"Missouri, USA"
18966943,Tongva Land🍊 Orange County CA
2982107588,Australia
100109651,"Philadelphia, PA"
1774391,"New York, NY"
387699782,"Scotland, United Kingdom"
315864780,Montréal
458674076,"Ontario, Canada"
21212604,"Ottawa, Ontario"
1019553298968219649,Thailand
7166582,"Columbia, MO"
980841944,"Florida, USA"
21311422,"Chippewa Falls, WI"
1283123159798026244,"North Carolina, USA"
2885024350,remote
3107412099,United States
436429668,"Tokyo, New York"
895689692271828992,"Cranbury, NJ"
302831243,"Chicago, IL"
44385219,"Clive, IA"
1080864214284189700,"Oklahoma City, OK"
1312214165050798080,Beautiful Toronto
7212042,Orbis Tertius
1420159996122173440,Who cares.
905585546805764096,Rural
1407807742325268484,UK she/her
1078024460,"Brooklin, ON (aka Paradise)"
89509056,"Hyderabad, India"
2978525697,"Cedarburg, Wisconsin"
1441176663375503370,"Virginia, USA"
125735393,Theatre of Dreams.
309961841,NOTL
22948692,"Detroit, MI"
2261988644,"Long Beach, CA"
1127517531864956930,UK
579096665,"Girona, Catalunya"
249104247,"South West, England"
1101307491713990656,here
918292490548998144,"Ho Chi Minh, Vietnam"
258873196,"Beltsville, Maryland, USA"
3012564583,อ.เมือง จ.ราชบุรี ประเทศไทย
1042110774137823232,UK
1206386310631444482,Ventura County
1185493683153592320,Planet A
23714644,New York
34503401,"Charleston, SC"
610943786,A Orthodox Christian in SoCal
1445440408146702339,Left of the moon
1298682610974175236,Fly Over Country US
22099605,"Maceió, Alagoas, Brasil"
1253499230326370305,Aus
1326117487654604801,"Berlin, Germany"
